,nickname,text,score,like,dislike,time,watch_movie
226,yaja****,홍상수 영화는 역시 내용이 별로 없구나,5,13,2,2017-04-01 19:30:00,관람객
227,진짜천사(4611****),자격? 놀고 있네~ 그저 외설일뿐.. 청소년관람불가 판정은 잘한거다. 에잇 퉤!!,1,13,2,2017-03-25 14:57:00,0
228,선우(gs28****),이영화관람은 시간낭비임,1,14,3,2017-04-24 18:56:00,관람객
229,해리케인(paul****),영화 스토리랑 각본 보니까 진짜 홍상수랑 김민희 너무하네ㅡㅡ,1,14,3,2017-04-01 19:43:00,0
230,쿠쿠쿠(chld****),모르겠다. .ㅡ...,1,14,3,2017-03-25 19:53:00,0
231,jinsworld(codu****),"누구말대로 영화 자체만 놓고 봤을 땐 평균 정도의 점수를 주고 싶으나, 영화 중간중간 열이 오르는 대사들이 있더라고요. 이왕 욕 먹고도 지킨 사랑 오래오래 간직하며 살고, 남에게 지독한 아픔을 안겨주었다는 사실은 잊...",5,14,3,2017-03-24 02:01:00,0
232,흰돌고래(won3****),0점이없다니 얼자다ㅋ,1,15,4,2017-03-26 13:15:00,0
233,swan(pann****),무슨 재미로 보라고 지들 사랑을 여기다 풀었나 그게 제일 의심스러움,1,16,5,2017-03-26 15:02:00,0
234,방가(mytw****),보면안되고안되는영화,1,16,5,2017-03-25 20:37:00,0
235,부엉이(gust****),예술의 시작은 예술가이다.,1,16,5,2017-03-24 02:39:00,0
236,량오니(didd****),흠 뭐라고 해야되나..,1,16,5,2017-03-23 23:46:00,0
237,smc(obam****),60대여성분이영화관람후기자가소감물어봤는데 참재미잇고감명깊게봤단다 두사람사랑응원한단다..요즘60대노인들왜이래,1,17,6,2017-03-25 23:15:00,0
238,여호와는 나의목자(art7****),홍감독 영화는빼놓지않고 봅니다.중독성이 있는것같아요.사람이야 어떻든ㆍㆍ영화는 영화로만!,10,18,7,2018-01-22 22:10:00,관람객
239,하이하바(hiha****),평점조작알바처단이 급선무다,1,18,7,2017-03-25 10:25:00,0
240,dlgu****,제 정신 아닌 년/놈들이 만든건 예술로 못친다?ㅋㅋ 그런 저열한 마인드가진 사람이 많다는게 나한텐 역겨운 세상이다. 예술과 본인감정을 구분짓지 못하는...,10,21,10,2017-10-25 01:29:00,0
241,모지효(moji****),모든걸 합리화 시키는 사랑타령남들 신경 안쓰는척하면서 귀에 단 말들만 받아들이려는 이중성ㅋ개관적 힘을 얻으려면 상대방 입장도 들여다봤어야지그러므로 졸작,1,11,1,2017-05-01 15:36:00,0
242,olive(toey****),응 그래 보기도 싫어^^,1,11,1,2017-04-17 15:36:00,0
243,이샤블루엘(ange****),정말 별로인 영화 이런게 예술이라니,1,12,2,2017-04-06 13:37:00,0
244,그손(dose****),아 제발 0점좀 만들어주세요. 1점도 아깝단 말이에요,1,12,2,2017-04-05 21:41:00,0
245,달팽이엑기스(csw3****),뭘 이해해달라는거냐!!,1,12,2,2017-04-01 09:52:00,0
246,tkdf****,완전 지들얘기고만 얼마나떳떳한 관계라고 영화로까지만들어 진짜 가증스럽다,1,12,2,2017-03-28 19:04:00,0
247,먼지(cat1****),왜이런 추잡한 영화를 굳이 개봉하나;; 그렇게 개봉할 영화가 없나..,1,12,2,2017-03-26 23:23:00,0
248,네묘(xmar****),별점 반개도 주기 아까움,1,13,3,2017-03-28 19:57:00,0
249,verano(nora****),내 스타일 아님  그다지 재미없음,1,13,3,2017-03-27 20:12:00,0
250,BalanceX(crit****),더럽고 역겹고 토쏠리고 구역질나고 토악질나오고 불결하고 추잡하고 구질구질하고 소름끼치고 닭살 돋고 머저리같고 지진아같은 것들이 자기들의 불륜을 이런식으로 얘기하네? 법(도덕)위에 예술이 있다고 생각하는것인가? 둘이 ...,1,14,4,2017-03-29 12:11:00,0
251,Manfromist(neve****),개인적인 잘못은 지탄받아야 하지만 영화 자체는 수작,10,15,5,2018-01-30 10:25:00,0
252,Kermit2424(yuna****),진짜라고 생각하나보네여 ㅉ,1,15,5,2017-03-26 18:02:00,0
253,h(hell****),이건 예술이 아니다. 안타깝다 모든게.,1,16,6,2017-03-26 19:26:00,0
254,꿀잼이(bing****),평점 1점이  잘만들었다는 증거인듯.. ㅋㅋㅋㅋ,10,18,8,2017-05-16 02:21:00,0
255,작은숲(unoi****),사랑이란 말을 더럽히지 마세요....,1,10,1,2017-05-01 16:42:00,0
256,프프(atth****),드럽네 불륜을 미화라니. 아들새끼 꼭 낳아서 그 마누라가 꼭 불륜햇으면 좋겟네. 그때 니 아들 마누라를 진심으로 축하해줘라 알겟냐,1,10,1,2017-04-12 12:52:00,0
257,차라(ozni****),흥행 한다고 언플하던데 헐 관객수,1,10,1,2017-04-01 20:52:00,0
258,pont****,늙은 남성이 젊은 여성에게 영화로 아양 떠는 느낌을 알고 싶다면..,5,11,2,2018-03-12 10:49:00,0
259,루피(kjke****),그저 그짓에 미쳐서 아주 그냥 미친 영화로구먼.,1,11,2,2017-05-01 18:17:00,0
260,주연맘(ppka****),헉 너무 재미없다 ㅠ 아무 느낌이 없다 ㅠ 어케 외국서 수상했는디 모르겠음,1,11,2,2017-04-05 23:18:00,0
261,Nosferatu(film****),부잣집 아드님의 감독놀이에 놀아나는 개돼지들,1,11,2,2017-04-03 19:07:00,0
262,omg(pmg1****),불륜(현실)을 사랑으로 포장하고 재단하여 정당화하려니 그의 촛점을 잃었구나~ 진정한 예술가는 타의 모범이 되는 삶을 살아야한다. 그래야 예술의 행위가 숭고해지고 무결점 작품들이 나오는것이며 대중들에게도 좋은 에너지...,1,11,2,2017-03-31 16:22:00,0
263,바닐라(pine****),추잡한 영화를 가지고 예술이라 찬양해주다니. 신민의식 오졌다리 오졌다,1,11,2,2017-03-30 10:29:00,0
264,파란나라(naya****),둘이 별나라에서 사시길..,1,11,2,2017-03-26 23:47:00,0
265,cherryblossom(kwak****),"인간의 외로움과 고독은 관계 속에서 파생된다는 것, 하지만 해답은 자신에게서 찾아진다는...영화의 마지막 장면애서 좀 쓸쓸한 여운이 남네요.",9,12,3,2019-10-19 19:35:00,관람객
266,dndn(ttng****),부끄러운 줄 알아라 머리에 똥만 차가지고 무슨 예술?,1,12,3,2017-04-07 11:39:00,0
267,김송희(1331****),내 가정이 불륜으로 파탄이 났다면 그때도 옹호할 수 있을까. 예술을 더럽히지 마라.,1,12,3,2017-04-01 00:28:00,0
268,아침햇살(attr****),저 졸린눈때문에 더 졸린영화,2,12,3,2017-03-31 08:53:00,0
269,cckb****,참 한심하다   이 영화가 어떻게 예술이라고 볼수있지...,2,12,3,2017-03-28 17:52:00,0
270,느낌(soph****),역겹다 정말. 제발 대중앞에 나오지 말고 니들끼리 살던지 말던지,1,12,3,2017-03-27 10:30:00,0
271,루즌아(wlsl****),생각보다 되게 추악하고 역겨웠습니다. 기대하고 봤던 제 자신에게 미안합니다.,4,13,4,2017-04-11 23:15:00,관람객
272,clas****,일기는 일기장에나 써야지 왜 남한테 보여주나,1,13,4,2017-03-31 11:12:00,0
273,르블옹(ghh7****),이런걸 왜 보지....,1,13,4,2017-03-29 11:04:00,0
274,뽀동이(san9****),평점 쓰라는데 영화에 말은 없고 죄다 둘 이야기만 썼네요... 그만큼 보나마나한 내용...,1,13,4,2017-03-29 07:08:00,0
275,pony sia(myvi****),안보고싶다.뿌린대로거둘거라고믿는다.,1,13,4,2017-03-28 20:22:00,0
276,싱클레어(wood****),아무리 사실과 영화를 별개로 떼어놓고 보려해도 쉽지 않다. 온갖 변명과 동정호소가 지나쳤다. 마지막 권해효와 송선미의 변론은 낯간지럽기까지 하다.,4,13,4,2017-03-27 19:19:00,0
277,rmsu****,1점도 아깝다어차피 언제나 그래왔지만,1,13,4,2017-03-26 20:23:00,0
278,불면증vamfa(vamf****),안보고 싶다 광고도 홍보도 포스터도 정볻도 기사도,1,13,4,2017-03-26 14:12:00,0
279,얼빈(waka****),일점도 아깝다. 망하는 걸론 모자르다.,1,13,4,2017-03-25 20:04:00,0
280,황정희(siwa****),예술은 그런게 아닙니다,1,13,4,2017-03-25 18:51:00,0
281,supi****,워~~워  어차피 문재인 대통령 되면 홍상수 전문배우 골수  친노 문성근 권해효 등등이 있어 호위무사로  나섬 그래서 홍상수는 화이트리슽 1위에 오를 거 임  활 개를 칠 거 임. 문체부 장관 될라~우어~~,1,13,4,2017-03-24 16:29:00,0
282,브라이언(huma****),호기심에 들여다본 필름속 그들의 불장난에 농락당했다.마치 날것 씹다가 씁쓸해서 뱉어버린 듯...,3,13,4,2017-03-24 08:20:00,0
283,appr****,년 놈들 제발 사라져라  뭐가 잘났다고 꼭 죄받고 후회 할거다,4,13,4,2017-03-24 07:48:00,0
284,헝퀴(hong****),6;20분꺼 예매했다가  늦을것같아서  취소전화를했는데  응대가 정말이지 너무 형편없었다. Ku시네마트랩 복짜가 들어갔던 남자알바생^^ 태어나서  처음으로 컨플레인걸어봐요. 꼭 교육다시받으시길,1,14,5,2017-04-01 20:40:00,관람객
285,dlwn****,"개, 돼지들이라면 재밌을것.",1,14,5,2017-03-28 22:02:00,0
286,HUMANISTHUS(lyc2****),그냥 안보면 되는데눈에 띄지마라.,1,14,5,2017-03-28 16:02:00,0
287,믹키삼촌(zzan****),최악의 영화  보지마시길,1,14,5,2017-03-28 15:36:00,0
288,hyis****,영화로만 보자면 진짜.... 먹먹하고 저릿하다홍상수의 진가를 알수있는 작품,10,16,7,2018-02-28 03:23:00,0
289,금이(sogo****),영화를 볼수록 마음이 냉담해진다. 대사도 행동도 그다지 공감되지 않았던 영화,3,9,1,2017-04-16 07:49:00,관람객
290,꼬야(syuj****),영화를 영화로 보고 가리지 않는편인데 이 영화는 가리게된다. 안볼란다.,1,9,1,2017-04-03 17:06:00,0
291,dwoo****,잘만든 자리합리화 영화,1,9,1,2017-04-03 15:57:00,0
292,배성희(iris****),걍둘이 보거나 불륜커플공감대 형성 ㅎㅎㅎ,1,9,1,2017-04-03 09:59:00,0
293,양th양(didt****),예술이라고 치장한 더러운 영화,1,9,1,2017-04-01 14:28:00,0
294,상대(oks0****),상수야! 내가 너 좋아하면안되냐? 어이가없어서 웃음만 나오네  머리가 어떻게 된것도 아니고 ㅋㅋㅋㅋ 대단해!  방송이나 기사에 좀 그만나오세요^,1,9,1,2017-03-30 22:15:00,0
